1.9999896534578547,3.999652319377322,5.999416845046136,7.999653973748876,3.513990848157567,4.196172767449361,4.902661935960598,5.609221085266478,6.2880960169125215,6.979967872142298,7.731428384679736,8.412308306973216,9.085150881972428,9.876210482239852,10.530052274074265,11.152394641068181,11.96476674706869,12.672710721409446,13.296653039642143,14.018000525437973,14.697260151161881,15.3679919029909,16.099426538920987,16.754523401261086
1.999975065698317,3.999654244001029,5.569347303009823,7.975137395029981,3.5147790062623265,4.196200917933155,4.902412000601114,5.609332093160845,6.288005718192388,6.979329696930518,7.731483211315545,8.412366633672656,9.090729120048529,9.871471258204744,10.498387475658019,11.231714203568838,11.953317115119917,12.640543840316901,13.299756037258955,14.018578021353111,14.697217911991713,15.368187789460647,16.076873873209653,16.761328296066726
1.9999892244746402,3.999791261988972,5.032360177190716,7.992773031424321,3.5139780008361123,4.1962039073430635,4.902783314313464,5.602692696862534,6.288043731831372,7.00692634284358,7.713088172651866,8.412384974415387,9.085187948918913,9.876233599699702,10.529829758119805,11.147371300796689,11.96476697212283,12.56083214261343,13.312334174039561,14.01801583720891,14.697258100422369,15.395888720642096,16.098688136713115,16.75461852767883
1.9999959411207426,3.99965243050538,5.523385818361273,6.355806283205385,3.512530502041128,4.196211156487452,4.902693800394455,5.6028290889912435,6.288682661582989,7.00734255342,7.712553079185702,8.41846143102214,9.085332328374342,9.871198627514191,10.529934440757744,11.25759867581549,11.923492964239584,12.567136436860643,13.299722183355088,14.014781588515692,14.689381101021214,15.38560119029971,16.165812690802554,16.748205443717268
1.9999985486595344,3.999652489613952,5.079282864322893,5.8808066574532045,3.5147882313451264,4.196204251848347,4.903576382688894,5.602984904499371,6.2885462456804895,7.0069327594708595,7.712921090034628,8.418456208993042,9.085327161320485,9.84888228567699,10.531117297103508,11.233779310100154,11.88019174332549,12.631639156243375,13.299858264867938,14.014870580827134,14.698401106287202,15.385166216025114,16.161161258329468,16.76547875774643
1.9999925569614163,3.9996540232858724,3.7833939071395064,6.416204652228597,3.512531049482402,4.195995642939851,4.902524213556376,5.606589202852345,6.288542496486491,6.959584606594704,7.712436337625509,8.42063219174738,9.085187226187866,9.879567369935524,10.499557188436029,11.258004638974121,11.880105483416143,12.648591002771123,13.298134254163477,14.015391841755429,14.689130910768387,15.41176242942454,16.164095097610005,16.74821134653826
1.9998346072764706,3.999814842113227,3.8320926952186003,4.7438652471051,3.5124605225419687,4.195732589312515,4.903497686955334,5.606913249028999,6.31132768048189,7.054050101593362,7.717139847260932,8.41001054205589,9.090218669448562,9.880465856849527,10.532413026807301,11.315798949069714,11.919322803956677,12.691766342007659,13.294043547241607,14.018463819890432,14.702004598056737,15.400279513802444,16.179057286698328,16.891387671549804
1.9999201149503738,3.999816102620822,5.197673377680202,1.5861814938680918,3.53498717770806,4.212447716384922,4.910767607823616,5.602971218659001,6.400616755002242,7.005756321244238,7.717155069350084,8.396457674395487,9.090202133277394,9.798478985390023,10.500788673857182,11.28737009741311,11.893995316776506,12.693746350781213,13.318445862742061,14.023568940052266,14.70074848817026,15.546636988993557,16.178847088390324,16.89190289571858
1.9998910933593101,3.9998199244949064,4.024551499345253,1.0766528533836017,3.5393057699966852,4.212263534477557,4.908869671664713,5.612298588656376,6.306869809056456,7.000752487141178,7.720577718363069,8.401030610377157,9.124098006307886,9.866404916028479,10.51144398880677,11.269584020941014,12.272691830151157,12.606050570653757,13.3371313120759,14.11583043619747,14.692152096389634,15.410435519708482,16.090255890245892,16.913650836485832
1.9999182648041611,3.9998160952461803,0.34233381534398655,4.1082175108783,3.5349152336740928,4.2122531549734905,4.911925205680003,5.611744374602662,6.29845148297565,7.006114383178245,7.720143507329083,8.400906072307746,9.089162616002687,9.798457956024446,10.501320855756815,11.269579184697632,12.28564767271354,12.615789763380906,13.319924072686268,14.024829177774441,14.700687589378443,15.44172414169538,16.090300507684493,16.89188459884804
